row,rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,assigned_condition,anchor_condition,language_version,stimulus,responses,is_anchor,wordfirst,value,phase,correct
7356,75562,49,single-stim,65,508827,0.0-8.0-2.10,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7357,-1000,-1,single-audio,66,509659,0.0-8.0-0.11,wtkcasz9vaheb2d,1,0,0,audio/pb6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7358,-1000,-1,single-audio,67,510854,0.0-8.0-1.11,wtkcasz9vaheb2d,1,0,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7359,253,50,single-stim,68,511109,0.0-8.0-2.11,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
7360,-1000,-1,single-audio,69,511910,0.0-8.0-0.12,wtkcasz9vaheb2d,1,0,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7361,-1000,-1,single-audio,70,513136,0.0-8.0-1.12,wtkcasz9vaheb2d,1,0,0,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7362,8,49,single-stim,71,513146,0.0-8.0-2.12,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7363,-1000,-1,single-audio,72,513979,0.0-8.0-0.13,wtkcasz9vaheb2d,1,0,0,audio/pb6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7364,-1000,-1,single-audio,73,515206,0.0-8.0-1.13,wtkcasz9vaheb2d,1,0,0,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7365,24,50,single-stim,74,515231,0.0-8.0-2.13,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
7366,-1000,-1,single-audio,75,516059,0.0-8.0-0.14,wtkcasz9vaheb2d,1,0,0,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7367,-1000,-1,single-audio,76,517286,0.0-8.0-1.14,wtkcasz9vaheb2d,1,0,0,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7368,951,50,single-stim,77,518240,0.0-8.0-2.14,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
7369,-1000,-1,single-audio,78,519067,0.0-8.0-0.15,wtkcasz9vaheb2d,1,0,0,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7370,-1000,-1,single-audio,79,520294,0.0-8.0-1.15,wtkcasz9vaheb2d,1,0,0,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7371,95,49,single-stim,80,520390,0.0-8.0-2.15,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7372,-1000,-1,single-audio,81,521222,0.0-8.0-0.16,wtkcasz9vaheb2d,1,0,0,audio/b5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7373,-1000,-1,single-audio,82,522449,0.0-8.0-1.16,wtkcasz9vaheb2d,1,0,0,audio/pb6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7374,138,49,single-stim,83,522587,0.0-8.0-2.16,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7375,-1000,-1,single-audio,84,523419,0.0-8.0-0.17,wtkcasz9vaheb2d,1,0,0,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7376,-1000,-1,single-audio,85,524646,0.0-8.0-1.17,wtkcasz9vaheb2d,1,0,0,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7377,418,50,single-stim,86,525064,0.0-8.0-2.17,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
7378,-1000,-1,single-audio,87,525893,0.0-8.0-0.18,wtkcasz9vaheb2d,1,0,0,audio/pb2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7379,-1000,-1,single-audio,88,527120,0.0-8.0-1.18,wtkcasz9vaheb2d,1,0,0,audio/b1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7380,125,49,single-stim,89,527247,0.0-8.0-2.18,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7381,-1000,-1,single-audio,90,528069,0.0-8.0-0.19,wtkcasz9vaheb2d,1,0,0,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7382,-1000,-1,single-audio,91,529296,0.0-8.0-1.19,wtkcasz9vaheb2d,1,0,0,audio/b1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7383,757,49,single-stim,92,530055,0.0-8.0-2.19,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7384,-1000,-1,single-audio,93,530885,0.0-8.0-0.20,wtkcasz9vaheb2d,1,0,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7385,-1000,-1,single-audio,94,532112,0.0-8.0-1.20,wtkcasz9vaheb2d,1,0,0,audio/pb6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7386,30548,49,single-stim,95,562662,0.0-8.0-2.20,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7387,-1000,-1,single-audio,96,563461,0.0-8.0-0.21,wtkcasz9vaheb2d,1,0,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7388,-1000,-1,single-audio,97,564656,0.0-8.0-1.21,wtkcasz9vaheb2d,1,0,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7389,567,50,single-stim,98,565225,0.0-8.0-2.21,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
7390,-1000,-1,single-audio,99,566054,0.0-8.0-0.22,wtkcasz9vaheb2d,1,0,0,audio/b1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7391,-1000,-1,single-audio,100,567280,0.0-8.0-1.22,wtkcasz9vaheb2d,1,0,0,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7392,10,50,single-stim,101,567291,0.0-8.0-2.22,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
7393,-1000,-1,single-audio,102,568123,0.0-8.0-0.23,wtkcasz9vaheb2d,1,0,0,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7394,-1000,-1,single-audio,103,569317,0.0-8.0-1.23,wtkcasz9vaheb2d,1,0,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7395,144873,49,single-stim,104,714194,0.0-8.0-2.23,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7396,-1000,-1,single-audio,105,715045,0.0-8.0-0.24,wtkcasz9vaheb2d,1,0,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7397,-1000,-1,single-audio,106,716271,0.0-8.0-1.24,wtkcasz9vaheb2d,1,0,0,audio/pb5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7398,362,49,single-stim,107,716635,0.0-8.0-2.24,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7399,-1000,-1,single-audio,108,717434,0.0-8.0-0.25,wtkcasz9vaheb2d,1,0,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7400,-1000,-1,single-audio,109,718661,0.0-8.0-1.25,wtkcasz9vaheb2d,1,0,0,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7401,84,49,single-stim,110,718746,0.0-8.0-2.25,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7402,-1000,-1,single-audio,111,719578,0.0-8.0-0.26,wtkcasz9vaheb2d,1,0,0,audio/pb2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7403,-1000,-1,single-audio,112,720805,0.0-8.0-1.26,wtkcasz9vaheb2d,1,0,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7404,585,49,single-stim,113,721390,0.0-8.0-2.26,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7405,-1000,-1,single-audio,114,722213,0.0-8.0-0.27,wtkcasz9vaheb2d,1,0,0,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7406,-1000,-1,single-audio,115,723439,0.0-8.0-1.27,wtkcasz9vaheb2d,1,0,0,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7407,1119,49,single-stim,116,724560,0.0-8.0-2.27,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7408,-1000,-1,single-audio,117,725391,0.0-8.0-0.28,wtkcasz9vaheb2d,1,0,0,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7409,-1000,-1,single-audio,118,726618,0.0-8.0-1.28,wtkcasz9vaheb2d,1,0,0,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7410,16256,49,single-stim,119,742877,0.0-8.0-2.28,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7411,-1000,-1,single-audio,120,743706,0.0-8.0-0.29,wtkcasz9vaheb2d,1,0,0,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7412,-1000,-1,single-audio,121,744933,0.0-8.0-1.29,wtkcasz9vaheb2d,1,0,0,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7413,569,49,single-stim,122,745502,0.0-8.0-2.29,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7414,-1000,-1,single-audio,123,746298,0.0-8.0-0.30,wtkcasz9vaheb2d,1,0,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7415,-1000,-1,single-audio,124,747525,0.0-8.0-1.30,wtkcasz9vaheb2d,1,0,0,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7416,31397,49,single-stim,125,778923,0.0-8.0-2.30,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7417,-1000,-1,single-audio,126,779749,0.0-8.0-0.31,wtkcasz9vaheb2d,1,0,0,audio/b5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7418,-1000,-1,single-audio,127,780975,0.0-8.0-1.31,wtkcasz9vaheb2d,1,0,0,audio/pb2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7419,21714,49,single-stim,128,802690,0.0-8.0-2.31,wtkcasz9vaheb2d,1,0,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7420,12552,NULL,survey-text,129,815249,0.0-9.0,wtkcasz9vaheb2d,1,0,0,NULL,"{""Q0"":""1990"",""Q1"":""female"",""Q2"":""10"",""Q3"":""""}",NULL,NULL,NULL,demographics,NULL
7421,16913,32,text,0,16915,0.0-0.0,5c29c3zr0jwmnxg,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7422,30430,32,text,1,47349,0.0-1.0,5c29c3zr0jwmnxg,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7423,48723,75,single-audio,2,96227,0.0-2.0,5c29c3zr0jwmnxg,3,1,0,audio/checkvolume.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7424,8607,32,text,3,104834,0.0-3.0,5c29c3zr0jwmnxg,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7425,-1000,-1,single-audio,4,135041,0.0-4.0-0.0-0.0-0.0-0.0,5c29c3zr0jwmnxg,3,1,0,audio/slide1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7426,-1000,-1,single-audio,5,146347,0.0-4.0-0.0-0.0-0.0-1.0,5c29c3zr0jwmnxg,3,1,0,audio/slide2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7427,-1000,-1,single-audio,6,150532,0.0-4.0-0.0-0.0-0.0-2.0,5c29c3zr0jwmnxg,3,1,0,audio/slide3a.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7428,-1000,-1,single-audio,7,151365,0.0-4.0-0.0-0.0-0.0-3.0,5c29c3zr0jwmnxg,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7429,-1000,-1,single-audio,8,156983,0.0-4.0-0.0-0.0-0.0-4.0,5c29c3zr0jwmnxg,3,1,0,audio/slide3b.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7430,-1000,-1,single-audio,9,157806,0.0-4.0-0.0-0.0-0.0-5.0,5c29c3zr0jwmnxg,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7431,-1000,-1,single-audio,10,161828,0.0-4.0-0.0-0.0-0.0-6.0,5c29c3zr0jwmnxg,3,1,0,audio/slide3c.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7432,-1000,-1,single-audio,11,162661,0.0-4.0-0.0-0.0-0.0-7.0,5c29c3zr0jwmnxg,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7433,-1000,-1,single-audio,12,168858,0.0-4.0-0.0-0.0-0.0-8.0,5c29c3zr0jwmnxg,3,1,0,audio/slide3d.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7434,-1000,-1,single-audio,13,191329,0.0-4.0-0.0-0.0-0.0-9.0,5c29c3zr0jwmnxg,3,1,0,audio/slide4a.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7435,-1000,-1,single-audio,14,192132,0.0-4.0-0.0-0.0-0.0-10.0,5c29c3zr0jwmnxg,3,1,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7436,-1000,-1,single-audio,15,197486,0.0-4.0-0.0-0.0-0.0-11.0,5c29c3zr0jwmnxg,3,1,0,audio/slide4b.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7437,-1000,-1,single-audio,16,198289,0.0-4.0-0.0-0.0-0.0-12.0,5c29c3zr0jwmnxg,3,1,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7438,-1000,-1,single-audio,17,201945,0.0-4.0-0.0-0.0-0.0-13.0,5c29c3zr0jwmnxg,3,1,0,audio/slide4c.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7439,-1000,-1,single-audio,18,202748,0.0-4.0-0.0-0.0-0.0-14.0,5c29c3zr0jwmnxg,3,1,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7440,-1000,-1,single-audio,19,224773,0.0-4.0-0.0-0.0-0.0-15.0,5c29c3zr0jwmnxg,3,1,0,audio/slide4d.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7441,5325,32,text,20,230099,0.0-4.0-0.0-0.0-1.0,5c29c3zr0jwmnxg,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7442,-1000,-1,single-audio,21,230929,0.0-4.0-0.0-1.0-0.0-0.0,5c29c3zr0jwmnxg,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7443,9111,NULL,survey-text,22,240043,0.0-4.0-0.0-1.0-0.0-1.0,5c29c3zr0jwmnxg,3,1,0,NULL,"{""Q0"":""apple""}",NULL,NULL,NULL,learning,NULL
7444,1935,32,text,23,241978,0.0-4.0-0.0-1.0-0.0-2.0-0.0,5c29c3zr0jwmnxg,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7445,-1000,-1,single-audio,24,242774,0.0-4.0-0.0-2.0-0.0-0.0,5c29c3zr0jwmnxg,3,1,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7446,4410,NULL,survey-text,25,247186,0.0-4.0-0.0-2.0-0.0-1.0,5c29c3zr0jwmnxg,3,1,0,NULL,"{""Q0"":""water""}",NULL,NULL,NULL,learning,NULL
7447,2038,32,text,26,249226,0.0-4.0-0.0-2.0-0.0-2.0-0.0,5c29c3zr0jwmnxg,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7448,13912,32,text,27,263139,0.0-5.0,5c29c3zr0jwmnxg,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7449,-1000,-1,single-audio,28,420775,0.0-6.0,5c29c3zr0jwmnxg,3,1,0,audio/streamb.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7450,19635,32,text,29,440411,0.0-7.0,5c29c3zr0jwmnxg,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7451,-1000,-1,single-audio,30,441204,0.0-8.0-0.0,5c29c3zr0jwmnxg,3,1,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7452,-1000,-1,single-audio,31,442444,0.0-8.0-1.0,5c29c3zr0jwmnxg,3,1,0,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7453,1565,49,single-stim,32,444010,0.0-8.0-2.0,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7454,-1000,-1,single-audio,33,444841,0.0-8.0-0.1,5c29c3zr0jwmnxg,3,1,0,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7455,-1000,-1,single-audio,34,446081,0.0-8.0-1.1,5c29c3zr0jwmnxg,3,1,0,audio/b1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7456,2161,49,single-stim,35,448242,0.0-8.0-2.1,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7457,-1000,-1,single-audio,36,449067,0.0-8.0-0.2,5c29c3zr0jwmnxg,3,1,0,audio/b5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7458,-1000,-1,single-audio,37,450307,0.0-8.0-1.2,5c29c3zr0jwmnxg,3,1,0,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7459,871,49,single-stim,38,451178,0.0-8.0-2.2,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7460,-1000,-1,single-audio,39,451993,0.0-8.0-0.3,5c29c3zr0jwmnxg,3,1,0,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7461,-1000,-1,single-audio,40,453212,0.0-8.0-1.3,5c29c3zr0jwmnxg,3,1,0,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7462,1389,49,single-stim,41,454602,0.0-8.0-2.3,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7463,-1000,-1,single-audio,42,455427,0.0-8.0-0.4,5c29c3zr0jwmnxg,3,1,0,audio/pb5.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7464,-1000,-1,single-audio,43,456646,0.0-8.0-1.4,5c29c3zr0jwmnxg,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7465,1795,50,single-stim,44,458442,0.0-8.0-2.4,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,1,,NULL,test,1
7466,-1000,-1,single-audio,45,459236,0.0-8.0-0.5,5c29c3zr0jwmnxg,3,1,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7467,-1000,-1,single-audio,46,460445,0.0-8.0-1.5,5c29c3zr0jwmnxg,3,1,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7468,1223,50,single-stim,47,461668,0.0-8.0-2.5,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,1,1,NULL,test,0
7469,-1000,-1,single-audio,48,462467,0.0-8.0-0.6,5c29c3zr0jwmnxg,3,1,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7470,-1000,-1,single-audio,49,463696,0.0-8.0-1.6,5c29c3zr0jwmnxg,3,1,0,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7471,410,49,single-stim,50,464106,0.0-8.0-2.6,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7472,-1000,-1,single-audio,51,464935,0.0-8.0-0.7,5c29c3zr0jwmnxg,3,1,0,audio/pb4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7473,-1000,-1,single-audio,52,466174,0.0-8.0-1.7,5c29c3zr0jwmnxg,3,1,0,audio/b7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7474,426,50,single-stim,53,466602,0.0-8.0-2.7,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
7475,-1000,-1,single-audio,54,467435,0.0-8.0-0.8,5c29c3zr0jwmnxg,3,1,0,audio/b1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7476,-1000,-1,single-audio,55,468674,0.0-8.0-1.8,5c29c3zr0jwmnxg,3,1,0,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7477,1015,50,single-stim,56,469690,0.0-8.0-2.8,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,0
7478,-1000,-1,single-audio,57,470522,0.0-8.0-0.9,5c29c3zr0jwmnxg,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7479,-1000,-1,single-audio,58,471762,0.0-8.0-1.9,5c29c3zr0jwmnxg,3,1,0,audio/pb2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7480,1264,49,single-stim,59,473026,0.0-8.0-2.9,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,1,1,NULL,test,1
7481,-1000,-1,single-audio,60,473854,0.0-8.0-0.10,5c29c3zr0jwmnxg,3,1,0,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7482,-1000,-1,single-audio,61,475094,0.0-8.0-1.10,5c29c3zr0jwmnxg,3,1,0,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7483,668,49,single-stim,62,475762,0.0-8.0-2.10,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,0
7484,-1000,-1,single-audio,63,476577,0.0-8.0-0.11,5c29c3zr0jwmnxg,3,1,0,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7485,-1000,-1,single-audio,64,477786,0.0-8.0-1.11,5c29c3zr0jwmnxg,3,1,0,audio/pb8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7486,1288,49,single-stim,65,479074,0.0-8.0-2.11,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7487,-1000,-1,single-audio,66,479889,0.0-8.0-0.12,5c29c3zr0jwmnxg,3,1,0,audio/pb6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7488,-1000,-1,single-audio,67,481128,0.0-8.0-1.12,5c29c3zr0jwmnxg,3,1,0,audio/b6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7489,848,50,single-stim,68,481978,0.0-8.0-2.12,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
7490,-1000,-1,single-audio,69,482794,0.0-8.0-0.13,5c29c3zr0jwmnxg,3,1,0,audio/b3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7491,-1000,-1,single-audio,70,484034,0.0-8.0-1.13,5c29c3zr0jwmnxg,3,1,0,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7492,1192,49,single-stim,71,485227,0.0-8.0-2.13,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,1,NULL,test,1
7493,-1000,-1,single-audio,72,486045,0.0-8.0-0.14,5c29c3zr0jwmnxg,3,1,0,audio/pb6.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7494,-1000,-1,single-audio,73,487254,0.0-8.0-1.14,5c29c3zr0jwmnxg,3,1,0,audio/b8.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7495,659,50,single-stim,74,487914,0.0-8.0-2.14,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,1,,NULL,test,1
7496,-1000,-1,single-audio,75,488737,0.0-8.0-0.15,5c29c3zr0jwmnxg,3,1,0,audio/pb1.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7497,-1000,-1,single-audio,76,489966,0.0-8.0-1.15,5c29c3zr0jwmnxg,3,1,0,audio/b4.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7498,611,50,single-stim,77,490578,0.0-8.0-2.15,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,1,,NULL,test,1
7499,-1000,-1,single-audio,78,491409,0.0-8.0-0.16,5c29c3zr0jwmnxg,3,1,0,audio/pb7.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7500,-1000,-1,single-audio,79,492648,0.0-8.0-1.16,5c29c3zr0jwmnxg,3,1,0,audio/b2.mp3,NULL,NULL,NULL,NULL,NULL,NULL
7501,1104,50,single-stim,80,493754,0.0-8.0-2.16,5c29c3zr0jwmnxg,3,1,0,"<p>Which sounded more like a word in the alien language?</p><p>Press <strong>â€œ1â€</strong> for th",NULL,,,NULL,test,1
7502,-1000,-1,single-audio,81,494578,0.0-8.0-0.17,5c29c3zr0jwmnxg,3,1,0,audio/pb3.mp3,NULL,NULL,NULL,NULL,NULL,NULL
